AVL_INDEP_TIME	SPEED_A	ALPHA	TORQUE_A	POWER	REDFAC	TORQUE_C	POWER_C	P_EFF_ME	BH	FUELCOSP	T_FUEL	P_FUEL	TWI	TWO	TWD	P_AGB	T_OIL	P_OILOF	P_OILCH	PHI	T_INTAKE	P_INTAKE	T_AIR	P_AIR	BLOWBY	P_CRANK	T_EXH_1	T_EXH_2	T_EXH_3	T_EXH_4	T_EXH_D	P_EXH_1	P_EXH_2	P_EXH_3	P_EXH_4	P_EXH_D	TLLKV	TLLKN	PLLKV	PLLKN	LAMBDA	VOL_BAT	AIRCONS	nmot	wped	ThrPos	zwout	InjTim	Knock1	Knock2	Knock3	Knock4	Misfir1	Misfir2	Misfir3	Misfir4	tmot	tans	AirFlow	ECU_u	prist	pristD	FuelCon	lamsoni	lamsbg	InCamA	InCamC	ExCamA	ExCamC	WGA_A	WGA_C	BoostP	BoostD	FlapPosA	FlapPosD	LambdaD	load	Airpress	dA_Alarm	CP_alarm	T_OILOF	T_EXH_5	T_EXH_6	P_EXH_5	P_EXH_6	RunningTime	TIME	DATE	Cycler	lamsoni_w	pans	PC_CoDc	PC_CoDc2	prist_A	TIC_dem	TW_DEM	EE_MEA01	EE_MEA02	EE_MEA03	EE_MEA04	EE_MEA05	EE_MEA06	EE_MEA07	EE_MEA08	EE_MEA09	EE_MEA10	EE_MEA11	EE_MEA12	EE_MEA13	ATL_Speed	T_B1	TWO2	V_D1	T_B1	T_B2	T_DB1	T_DB2	STWATCH1	
	rpm	%	Nm	kW	-	Nm	kW	bar	g/kW.h	kg/h	Cel	bar	Cel	Cel	Cel	bar	Cel	bar	bar	%	Cel	bar	Cel	mbar	l/min	bar	Cel	Cel	Cel	Cel	Cel	bar	bar	bar	bar	bar	Cel	Cel	bar	bar	-			rpm	%	%	degree	ms	degree	degree	degree	degree	-	-	-	-	Cel	Cel	kg/h	V	-	-	l/h	-	-	degree	degree	degree	degree	%	%	mbar	mbar	%	%	-	-	-			Cel	-	-	bar	bar	s	hhmmss	yyyymmdd	-	-	-	p/cm3	p/cm3	-	-	Cel	-	-	-	-	-	-	-	-	-	-	-	-	-	-		Cel	-	Cel	Cel	Cel	Cel	s	
1321.0	6100	100.0	256.60	163.86	0.984	252.31	161.17	16.113	260.18	42.6363	15.0	5.40	66.3	88.2	21.83	0.598	102.5	3.70	0.0378	43.9	24.6	0.021120	26.6	1016.7	0.00	-0.082882	855.5	867.6	**	**	-12.00	0.406301	0.293500	-0.000373	-0.000732	0	111.1	29.8	0.726	0.622	0.972			6099.8	99.90	80.00	14.53	3.20	0.00	0.00	-0.18	0.00	0	0	0	0	81.00	31.76	608.33	13.77	202	**	54.78	0.00	0.00	33.50	34.00	18.34	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	38.69	09:04:39	2019-09-30	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.3	1.6467	55.4	**	41.64	43.16	139307.5	
1322.0	6100	100.0	257.00	164.15	0.983	252.54	161.32	16.142	259.86	42.6641	15.0	5.40	65.9	87.7	21.86	0.583	102.3	3.71	0.0321	44.6	24.3	0.013147	22.9	1016.8	0.00	-0.083061	855.6	868.9	**	**	-13.28	0.407219	0.294346	-0.000373	-0.000732	0	109.5	29.9	0.726	0.622	0.972			6101.1	99.90	80.00	14.69	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	31.81	609.00	13.76	201	**	54.82	0.00	0.00	33.50	34.00	18.25	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	38.72	09:06:19	2019-09-30	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		85.8	1.6563	55.1	**	41.51	43.25	139407.5	
1323.0	6100	100.0	256.70	164.00	0.983	252.37	161.21	16.127	260.16	42.6526	15.0	5.40	66.0	87.8	21.79	0.581	102.2	3.71	0.0305	45.0	24.3	0.009440	23.4	1016.8	0.00	-0.083167	855.5	869.5	**	**	-14.06	0.406825	0.294003	-0.000373	-0.000732	0	109.1	29.9	0.725	0.621	0.972			6100.1	99.90	80.00	14.53	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	607.71	13.77	200	**	54.71	0.00	0.00	33.73	34.00	18.31	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	38.75	09:07:59	2019-09-30	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		85.8	1.6560	54.8	**	41.37	43.30	139507.5	
1324.0	6100	100.0	256.18	163.64	0.993	254.42	162.52	16.091	260.68	42.6614	15.0	5.40	66.0	87.7	21.76	0.580	101.8	3.70	0.0321	47.5	27.3	0.010940	24.5	1016.8	0.00	-0.083009	855.5	867.9	**	**	-12.43	0.405677	0.292992	-0.000373	-0.000732	0	109.6	30.1	0.723	0.620	0.970			6099.0	99.90	80.00	14.16	3.20	-0.79	0.00	-0.11	0.00	0	0	0	0	81.00	32.00	606.90	13.73	201	**	54.76	0.00	0.00	33.85	34.26	18.27	18.50	**	**	1.65	1.65	0.00	0.00	0.97	**	**			**	**	**	-0.00366	**	38.78	09:09:39	2019-09-30	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		85.8	1.6431	54.7	**	41.32	43.28	139607.5	
1325.0	6100	100.0	256.36	163.78	0.993	254.53	162.59	16.105	260.05	42.5898	15.0	5.40	66.1	87.8	21.76	0.585	102.3	3.71	0.0348	47.5	27.2	0.014689	25.4	1016.7	0.00	-0.082870	856.0	870.2	**	**	-14.18	0.406188	0.293411	-0.000373	-0.000732	0	110.2	30.3	0.725	0.621	0.972			6099.9	99.90	79.98	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	606.86	13.77	201	**	54.77	0.00	0.00	33.67	34.00	18.20	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	38.81	09:11:19	2019-09-30	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		85.9	1.6401	54.9	**	41.47	43.21	139707.5	
1326.0	6100	100.0	256.08	163.56	0.992	254.10	162.32	16.083	260.37	42.5896	15.0	5.40	65.9	87.6	21.79	0.582	102.0	3.71	0.0366	48.4	26.9	0.018787	26.3	1016.7	0.00	-0.082786	855.7	868.8	**	**	-13.13	0.405950	0.293293	-0.000373	-0.000732	0	111.1	30.1	0.725	0.621	0.972			6100.7	99.90	80.00	14.53	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	607.71	13.76	199	**	54.72	0.00	0.00	33.63	34.00	18.45	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	38.83	09:12:59	2019-09-30	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		85.8	1.6791	55.2	**	41.60	43.27	139807.5	
1327.0	6100	100.0	256.65	163.93	0.983	252.36	161.21	16.120	260.28	42.6616	15.0	5.40	66.1	87.9	21.78	0.588	102.3	3.71	0.0362	45.2	24.4	0.018535	24.9	1016.7	0.00	-0.082691	856.2	869.6	**	**	-13.40	0.406880	0.294008	-0.000385	-0.000732	0	110.9	29.8	0.726	0.622	0.972			6100.6	99.90	80.00	14.53	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	608.90	13.76	201	**	54.72	0.00	0.00	33.65	34.00	18.30	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	38.86	09:14:39	2019-09-30	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		85.9	1.6932	55.3	**	41.70	43.46	139907.5	
1328.0	6100	100.0	257.32	164.35	0.983	252.89	161.54	16.161	259.29	42.6212	15.0	5.40	66.1	87.9	21.83	0.585	102.3	3.72	0.0317	45.1	24.3	0.011640	23.4	1016.7	0.00	-0.083006	855.8	871.0	**	**	-15.23	0.408040	0.294875	-0.000385	-0.000732	0	109.5	29.8	0.728	0.624	0.975			6099.8	99.90	79.97	14.91	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	31.00	610.90	13.72	200	**	54.63	0.00	0.00	33.42	34.00	18.19	18.50	**	**	1.65	1.66	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	38.89	09:16:19	2019-09-30	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		85.9	1.6797	55.0	**	41.54	43.51	140007.6	
1329.0	6100	100.0	256.69	163.99	0.984	252.56	161.33	16.126	260.31	42.6913	15.0	5.40	65.9	87.7	21.79	0.580	102.1	3.71	0.0297	43.5	24.7	0.007886	22.8	1016.7	0.00	-0.083100	856.0	869.1	**	**	-13.14	0.406963	0.294211	-0.000373	-0.000732	0	109.0	30.2	0.726	0.622	0.972			6099.9	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	605.71	13.78	200	**	54.76	0.00	0.00	33.72	34.00	18.24	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	38.92	09:17:59	2019-09-30	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		85.7	1.6556	54.7	**	41.42	43.40	140107.5	
1330.0	6100	100.0	256.77	164.02	0.984	252.57	161.34	16.129	259.91	42.6275	15.0	5.40	66.2	88.0	21.75	0.585	102.3	3.71	0.0293	44.0	24.6	0.006648	22.6	1016.7	0.00	-0.082935	856.3	869.5	**	**	-13.21	0.406691	0.293775	-0.000373	-0.000738	0	108.9	30.1	0.725	0.621	0.972			6100.2	99.90	80.00	14.53	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	607.90	13.75	200	**	54.74	0.00	0.00	33.61	34.00	18.44	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	38.94	09:19:39	2019-09-30	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.0	1.6540	54.4	**	41.30	43.27	140207.6	
1331.0	6100	100.0	256.96	164.13	0.984	252.73	161.44	16.139	259.99	42.6759	15.0	5.40	66.0	87.8	21.83	0.581	102.3	3.71	0.0305	44.2	24.6	0.009249	23.6	1016.7	0.00	-0.082844	856.6	870.1	**	**	-13.54	0.407118	0.294228	-0.000373	-0.000734	0	109.2	29.9	0.725	0.622	0.972			6099.0	99.90	80.00	14.53	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	604.24	13.76	200	**	54.74	0.00	0.00	33.72	34.00	18.38	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	38.97	09:21:19	2019-09-30	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		85.9	1.6028	54.4	**	41.28	43.10	140307.5	
1332.0	6100	100.0	256.26	163.73	0.992	254.31	162.45	16.100	260.26	42.5991	15.0	5.40	66.1	87.8	21.75	0.581	102.0	3.70	0.0317	48.0	26.9	0.011152	25.1	1016.8	0.00	-0.082608	856.2	870.0	**	**	-13.85	0.406138	0.293187	-0.000373	-0.000773	0	109.7	30.1	0.724	0.621	0.972			6100.6	99.90	80.00	14.53	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	605.71	13.79	199	**	54.70	0.00	0.00	33.48	34.00	18.31	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	39.00	09:22:59	2019-09-30	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		85.9	1.6394	54.4	**	41.27	43.01	140407.5	
1333.0	6100	100.0	256.30	163.65	0.992	254.21	162.39	16.093	260.34	42.6113	15.0	5.40	66.1	87.9	21.79	0.586	102.4	3.71	0.0354	47.5	27.0	0.016782	25.9	1016.8	0.00	-0.082863	856.2	870.3	**	**	-14.10	0.406084	0.293161	-0.000373	-0.000732	0	110.3	30.0	0.724	0.621	0.972			6098.5	99.90	80.00	14.53	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	607.86	13.74	201	**	54.70	0.00	0.00	33.59	34.00	18.41	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	39.03	09:24:39	2019-09-30	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.0	1.6493	54.7	**	41.44	43.11	140507.6	
1334.0	6100	100.0	256.39	163.75	0.992	254.24	162.40	16.103	260.17	42.6045	15.0	5.40	66.0	87.8	21.79	0.586	102.3	3.71	0.0366	48.9	26.7	0.018292	26.0	1016.8	0.00	-0.082841	856.3	870.4	**	**	-14.09	0.406209	0.293331	-0.000373	-0.000732	0	110.9	30.1	0.725	0.621	0.972			6100.9	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	608.05	13.75	200	**	54.68	0.00	0.00	33.56	34.00	18.27	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	39.06	09:26:19	2019-09-30	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		85.9	1.6359	54.9	**	41.55	43.20	140607.5	
1335.0	6100	100.0	256.61	163.91	0.983	252.17	161.08	16.118	260.12	42.6308	15.0	5.40	66.2	88.0	21.78	0.591	102.3	3.71	0.0353	44.8	24.3	0.017926	24.4	1016.7	0.00	-0.082879	856.0	869.6	**	**	-13.59	0.406766	0.293932	-0.000373	-0.000732	0	110.7	29.9	0.726	0.622	0.972			6099.8	99.90	79.98	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	606.67	13.77	200	**	54.66	0.00	0.00	33.77	34.00	18.24	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	39.08	09:27:59	2019-09-30	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.1	1.6536	55.0	**	41.62	43.33	140707.5	
1336.0	6100	100.0	256.80	164.03	0.983	252.36	161.20	16.130	260.05	42.6479	15.0	5.40	66.2	88.0	21.79	0.588	102.3	3.70	0.0317	44.9	24.2	0.011373	23.2	1016.8	0.24	-0.083197	856.0	869.6	**	**	-13.61	0.407177	0.294156	-0.000373	-0.000732	0	109.7	29.9	0.726	0.622	0.972			6100.9	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	607.90	13.75	201	**	54.72	0.00	0.00	33.55	34.00	18.26	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	39.11	09:29:39	2019-09-30	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.0	1.6298	54.6	**	41.44	43.31	140807.5	
1337.0	6100	100.0	256.87	164.12	0.984	252.70	161.42	16.139	260.26	42.7080	15.0	5.40	66.2	88.0	21.79	0.585	102.3	3.72	0.0293	43.8	24.7	0.008310	22.8	1016.8	0.00	-0.083147	856.0	868.6	**	**	-12.48	0.406833	0.293970	-0.000373	-0.000732	0	108.8	30.1	0.725	0.621	0.972			6098.6	99.90	79.98	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	608.24	13.76	199	**	54.76	0.00	0.00	33.82	34.00	18.36	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	39.14	09:31:19	2019-09-30	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.0	1.6127	54.3	**	41.31	43.22	140907.5	
1338.0	6100	100.0	256.62	163.94	0.983	252.39	161.23	16.121	260.41	42.6901	15.0	5.40	65.9	87.7	21.78	0.577	102.0	3.71	0.0293	44.4	24.6	0.006556	23.2	1016.9	0.00	-0.082996	856.3	868.7	**	**	-12.42	0.406745	0.293813	-0.000373	-0.000732	0	108.9	30.1	0.725	0.621	0.972			6099.5	99.90	80.00	14.53	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	606.48	13.74	200	**	54.72	0.00	0.00	33.53	34.00	18.33	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	39.17	09:32:59	2019-09-30	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		85.7	1.6046	54.1	**	41.19	43.12	141007.6	
1339.0	6100	100.0	256.40	163.85	0.992	254.57	162.61	16.112	259.84	42.5753	15.0	5.40	66.3	88.0	21.74	0.586	102.1	3.71	0.0330	48.8	27.0	0.012857	25.2	1016.9	0.00	-0.083054	856.2	869.9	**	**	-13.62	0.406222	0.293170	-0.000373	-0.000732	0	110.2	30.0	0.725	0.621	0.972			6099.9	99.90	79.98	14.53	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	607.57	13.74	200	**	54.73	0.00	0.00	33.49	34.00	18.30	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	39.19	09:34:39	2019-09-30	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.1	1.6497	54.3	**	41.29	43.02	141107.6	
1340.0	6100	100.0	256.49	163.86	0.991	254.32	162.45	16.112	260.40	42.6619	15.0	5.40	66.2	87.9	21.76	0.587	102.4	3.71	0.0354	47.9	26.7	0.016064	25.8	1016.9	0.00	-0.083093	856.5	870.4	**	**	-13.87	0.406590	0.293568	-0.000373	-0.000732	0	110.5	30.1	0.725	0.622	0.971			6098.7	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	608.05	13.74	200	**	54.77	0.00	0.00	33.59	34.00	18.30	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	39.22	09:36:19	2019-09-30	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.0	1.6226	54.5	**	41.41	43.01	141207.5	
1341.0	6100	100.0	255.15	163.10	0.983	250.86	160.25	16.038	262.22	42.7715	15.0	5.40	66.3	88.0	21.73	0.588	102.0	3.70	0.0317	45.3	24.2	0.011744	23.0	1016.9	0.00	-0.082746	857.0	869.3	**	**	-12.41	0.404890	0.292404	-0.000373	-0.000732	0	109.2	30.0	0.720	0.617	0.967			6100.5	99.90	80.00	14.09	3.20	-0.71	0.00	-0.71	0.00	0	0	0	0	81.00	32.00	605.29	13.76	201	**	54.77	0.00	0.00	33.97	34.38	18.29	18.50	**	**	1.65	1.65	0.00	0.00	0.97	**	**			**	**	**	-0.00366	**	39.25	09:37:59	2019-09-30	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.0	1.5783	54.4	**	41.29	42.99	141307.5	
1342.0	6100	100.0	256.74	163.97	0.982	252.19	161.10	16.123	260.28	42.6762	15.0	5.40	66.3	88.0	21.75	0.586	102.5	3.71	0.0305	45.1	24.2	0.009255	23.4	1016.9	0.00	-0.082935	856.3	869.6	**	**	-13.25	0.406938	0.294092	-0.000373	-0.000732	0	109.1	29.9	0.725	0.621	0.972			6099.6	99.90	79.97	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	609.05	13.74	199	**	54.70	0.00	0.00	33.73	34.00	17.90	18.50	**	**	1.65	1.66	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	39.28	09:39:39	2019-09-30	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.0	1.5816	54.2	**	41.16	42.96	141407.5	
1343.0	6100	100.0	256.39	163.74	0.992	254.32	162.46	16.101	260.23	42.6212	15.0	5.40	65.1	87.1	21.95	0.561	101.9	3.71	0.0309	47.4	27.1	0.009402	24.1	1017.0	0.00	-0.082962	856.7	870.9	**	**	-14.16	0.406281	0.293259	-0.000373	-0.000732	0	109.5	30.2	0.723	0.620	0.973			6100.0	99.90	80.00	14.60	3.20	0.00	0.00	0.00	0.00	0	0	0	0	80.00	32.00	608.19	13.76	200	**	54.70	0.00	0.00	33.71	34.00	18.25	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	39.31	09:41:19	2019-09-30	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		85.3	1.5726	54.1	**	41.12	42.84	141507.6	
1344.0	6100	100.0	255.66	163.35	0.992	253.77	162.11	16.063	260.53	42.5536	15.0	5.40	65.8	87.5	21.74	0.572	101.9	3.71	0.0354	47.4	27.1	0.015970	25.6	1016.9	0.00	-0.082012	856.4	871.2	**	**	-14.73	0.405543	0.292743	-0.000373	-0.000732	0	111.6	30.3	0.724	0.620	0.971			6100.0	99.90	80.00	14.48	3.20	-0.50	0.00	0.00	0.00	0	0	0	0	80.67	32.00	607.86	13.74	201	**	54.66	0.00	0.00	33.77	34.00	18.40	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	39.33	09:42:59	2019-09-30	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		85.6	1.5959	54.5	**	41.29	42.85	141607.6	
1345.0	6100	100.0	256.10	163.63	0.983	251.86	160.88	16.091	260.47	42.6150	15.0	5.40	66.0	87.7	21.74	0.582	102.2	3.71	0.0372	44.7	24.4	0.020898	26.3	1016.8	0.00	-0.082266	855.9	869.9	**	**	-13.95	0.405602	0.292840	-0.000373	-0.000732	0	111.2	30.1	0.724	0.621	0.972			6098.7	99.90	79.98	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	606.86	13.77	201	**	54.72	0.00	0.00	33.67	34.00	18.39	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	39.36	09:44:39	2019-09-30	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		85.9	1.6035	54.9	**	41.45	42.98	141707.5	
1346.0	6100	100.0	256.63	163.91	0.983	252.17	161.08	16.118	260.13	42.6509	15.0	5.40	66.2	88.0	21.76	0.585	102.4	3.71	0.0317	45.8	24.2	0.013060	22.8	1016.8	0.00	-0.082965	856.1	870.6	**	**	-14.48	0.406624	0.293627	-0.000373	-0.000732	0	109.5	29.6	0.723	0.620	0.971			6100.0	99.90	80.00	14.73	3.20	0.00	0.00	-0.45	0.00	0	0	0	0	81.00	31.00	605.43	13.78	199	**	54.72	0.00	0.00	33.75	34.12	18.27	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	39.39	09:46:19	2019-09-30	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.0	1.5177	54.7	**	41.31	43.06	141807.6	
1347.0	6100	100.0	256.78	164.05	0.984	252.67	161.40	16.132	259.97	42.6393	15.0	5.40	66.2	87.9	21.77	0.582	102.3	3.71	0.0298	44.0	24.7	0.008132	23.1	1016.8	0.00	-0.083148	855.9	869.2	**	**	-13.33	0.406993	0.294232	-0.000373	-0.000732	0	109.1	29.9	0.725	0.621	0.971			6101.7	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	606.33	13.75	200	**	54.75	0.00	0.00	33.76	34.00	18.36	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	39.42	09:47:59	2019-09-30	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		85.9	1.5288	54.4	**	41.14	42.97	141907.5	
1348.0	6100	100.0	256.62	163.94	0.984	252.51	161.30	16.121	260.17	42.6570	15.0	5.40	66.1	87.9	21.79	0.579	102.3	3.71	0.0293	44.8	24.6	0.007091	23.1	1016.8	0.00	-0.083172	856.2	869.3	**	**	-13.14	0.406892	0.293932	-0.000373	-0.000732	0	109.0	30.2	0.725	0.621	0.972			6099.7	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	606.62	13.79	198	**	54.70	0.00	0.00	33.58	34.00	18.27	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	39.44	09:49:39	2019-09-30	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		85.9	1.5407	54.2	**	41.05	42.93	142007.6	
1349.0	6100	100.0	256.66	163.96	0.992	254.70	162.70	16.123	260.34	42.6821	15.0	5.40	65.8	87.6	21.79	0.573	102.0	3.71	0.0330	48.2	26.9	0.012095	25.1	1016.8	0.00	-0.083126	856.1	869.9	**	**	-13.78	0.406649	0.293800	-0.000373	-0.000732	0	109.7	30.1	0.724	0.621	0.971			6098.5	99.90	80.00	14.53	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	607.57	13.73	200	**	54.75	0.00	0.00	33.60	34.00	18.15	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	39.47	09:51:19	2019-09-30	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		85.7	1.5727	54.4	**	41.13	42.83	142107.5	
1350.0	6100	100.0	256.48	163.78	0.993	254.52	162.59	16.105	260.05	42.5882	15.0	5.40	66.1	87.8	21.71	0.581	102.1	3.70	0.0352	48.1	27.1	0.014990	25.8	1016.8	0.00	-0.082888	856.1	870.2	**	**	-14.05	0.406209	0.293538	-0.000373	-0.000732	0	110.5	30.0	0.724	0.621	0.972			6098.7	99.90	79.99	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	608.00	13.76	201	**	54.74	0.00	0.00	33.57	34.00	18.05	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	39.50	09:52:59	2019-09-30	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		85.9	1.5711	54.6	**	41.26	42.88	142207.6	
1351.0	6100	100.0	256.19	163.61	0.992	254.10	162.32	16.088	260.62	42.6311	15.0	5.40	66.3	87.9	21.65	0.587	102.2	3.71	0.0366	49.3	26.7	0.018475	26.4	1016.7	0.00	-0.082507	856.1	867.3	**	**	-11.10	0.405736	0.292992	-0.000373	-0.000732	0	110.6	29.9	0.724	0.620	0.971			6098.5	99.90	80.00	14.53	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	607.05	13.74	200	**	54.80	0.00	0.00	33.55	34.00	18.16	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	39.53	09:54:39	2019-09-30	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.0	1.6096	54.9	**	41.40	43.06	142307.5	
